root_id,primary_type
55870,CB.FB2I0
55871,KCg-d
55872,PVLP014
55873,T2
55874,TmY10
55875,Mi9
55876,CB2118
55877,DNd01
55878,LLPC2
55879,TmY31
55880,m_NSC_DILP
55881,KCapbp-m
55882,L5
55883,CB1394
55884,SMP495b
55885,CB3679
55886,CB0943
55887,KCapbp-ap2
55888,AOTU037
55889,Tm5f
55890,T4a
55891,Li11
55892,CB1920
55893,DNx02
55894,FC1A
55895,KCapbp-ap2
55896,WED023
55897,CB0282
55898,Y3
55899,LHAV7a4b
55900,T5b
55901,CB0129
55902,LLPC2
55903,R8
55904,Mi4
55905,Tm4
55906,L5
55907,Tm5c
55908,R1-6
55909,Tm21
55910,T1
55911,Mi9
55912,R1-6
55913,L1
55914,R1-6
55915,ER4d
55916,T2
55917,CB2118
55918,Tm27
55919,R1-6
55920,Tm7
55921,Tm1
55922,ORN_VA1d
55923,Tm27
55924,Tm5c
55925,Mi9
55926,Sm06
55927,CB0563
55928,Tm5e
55929,Tm9
55930,T4c
55931,R1-6
55932,L5
55933,Tm2
55934,TmY9q__perp
55935,MLt6
55936,Dm2
55937,TmY4
55938,R8
55939,MeTu4a
55940,Tm20
55941,R1-6
55942,R1-6
55943,Tm8b
55944,R1-6
55945,R8
55946,R1-6
55947,L5
55948,R1-6
55949,Tm1
55950,Tm2
55951,LCe01b
55952,ORN_VA1d
55953,Dm2
55954,R1-6
55955,ER3a
55956,Y3
55957,R7
55958,Mi1
55959,Tm16
55960,Sm05
55961,Tm37
55962,SMP143
55963,R7
55964,Mi15
55965,R1-6
55966,L1-3
55967,Mi14
55968,Dm3p
55969,Tm5c
55970,Dm3v
55971,Tm20
55972,R1-6
55973,Mi9
55974,PFNm
55975,Pm08
55976,PFNa
55977,R8
55978,Pm01
55979,Mi4
55980,L3
55981,ER3a
55982,Tm5c
55983,Pm02
55984,R1-6
55985,R7
55986,Y3
55987,Mi4
55988,Dm15
55989,Tm20
55990,R1-6
55991,Mi13
55992,L5
55993,Mi4
55994,TmY4
55995,R1-6
55996,Dm2
55997,vDeltaA
55998,L1
55999,R1-6
56000,R1-6
56001,T5d
56002,ORN_VA1d
56003,Tm2
56004,L4
56005,TmY9q
56006,L1-3
56007,Dm2
56008,Tm5b
56009,L5
56010,Tm20
56011,R8
56012,R1-6
56013,Sm02
56014,Sm02
56015,Tm16
56016,R1-6
56017,LAL096
56018,T4c
56019,T5c
56020,R1-6
56021,T4d
56022,Tm5c
56023,Sm06
56024,Mi2
56025,Tm3
56026,R8
56027,Mi4
56028,Mi1
56029,Mi4
56030,C3
56031,ORN_VA1d
56032,Mi1
56033,L3
56034,MeTu1
56035,Mi2
56036,LC10b
56037,Dm3q
56038,C3
56039,Dm2
56040,R1-6
56041,T4d
56042,Tm2
56043,Tm16
56044,PFNm
56045,T4c
56046,Tm5c
56047,Tm33
56048,Tm2
56049,R1-6
56050,T4c
56051,ER3a
56052,Tm3
56053,Dm3v
56054,Mi9
56055,Pm03
56056,Mi9
56057,Tm5b
56058,L2
56059,Tm16
56060,T1
56061,Tm3
56062,SLP289
56063,Mi13
56064,Tm27
56065,R1-6
56066,Mi1
56067,PFNa
56068,Pm03
56069,Mi4
56070,C3
56071,Dm2
56072,T1
56073,Dm8b
56074,Mi4
56075,T4c
56076,Tm3
56077,T1
56078,R1-6
56079,Dm2
56080,R1-6
56081,Pm02
56082,Mi9
56083,Tm2
56084,Tm2
56085,PFNm
56086,Dm10
56087,R1-6
56088,R1-6
56089,T5c
56090,MeTu4a
56091,Tm9
56092,T1
56093,Sm05
56094,Tm27
56095,T5d
56096,Sm01
56097,Lai
56098,Tm3
56099,Tm5c
56100,Dm3p
56101,L3
56102,T4c
56103,ER3a
56104,Tm5c
56105,Tm33
56106,Tm27
56107,Tm1
56108,C3
56109,L3
56110,LT70
56111,Sm02
56112,Tm5d
56113,Mi2
56114,Tm1
56115,LCe01b
56116,ORN_VA1d
56117,MeTu4a
56118,LC10a
56119,T4c
56120,R1-6
56121,R1-6
56122,Dm8b
56123,MLt6
56124,C3
56125,PFNm
56126,C3
56127,Tm5e
56128,Dm3p
56129,Tm1
56130,Sm01
56131,Dm11
56132,Tm27
56133,Dm2
56134,R1-6
56135,LCe01b
56136,L5
56137,hDeltaJ
56138,T5d
56139,L5
56140,CB0937
56141,Tm7
56142,Dm2
56143,L1
56144,KCab
56145,Pm08
56146,T4d
56147,R1-6
56148,T4d
56149,Dm15
56150,C2
56151,R1-6
56152,Tm20
56153,Pm01
56154,Tm5d
56155,R1-6
56156,Tm9
56157,L5
56158,Tm27
56159,Pm01
56160,KCg-m
56161,PFNm
56162,R1-6
56163,L5
56164,Lai
56165,C3
56166,Lai
56167,Tm7
56168,Pm01
56169,Mi1
56170,T4d
56171,T4c
56172,vDeltaA
56173,Mi13
56174,R1-6
56175,Li11
56176,Dm11
56177,R1-6
56178,Tm5b
56179,Tm27
56180,Tm3
56181,Tm20
56182,Dm2
56183,T4b
56184,LC18
56185,L5
56186,PFNm
56187,Tm36
56188,Mi1
56189,CB1394
56190,Mi4
56191,Tm3
56192,T4c
56193,Dm8b
56194,R1-6
56195,Tm5c
56196,T4c
56197,vDeltaA
56198,Sm16
56199,R1-6
56200,R8
56201,Sm05
56202,Tm27
56203,Mi9
56204,MeTu2a
56205,PFNm
56206,Tm20
56207,R1-6
56208,Dm15
56209,Dm2
56210,L2
56211,ORN_DM6
56212,CL009
56213,T4a
56214,CB0986
56215,SLP080
56216,KCg-m
56217,TmY10
56218,T4b
56219,SMPp&v1A_H01
56220,LC15
56221,Tm4
56222,LT70
56223,CB1575
56224,C3
56225,AN_AVLP_41
56226,CB.FB2I0
56227,SLP289
56228,CB1575
56229,Tm4
56230,ORN_DM6
56231,LPLC4
56232,LHPD1b1
56233,T5b
56234,ORN_DL4
56235,SMP495a
56236,LHPD1b1
56237,SLP157
56238,TmY5a
56239,CB2715
56240,mALC6
56241,KCg-m
56242,SLP289
56243,Tm5f
56244,T5d
56245,CB1823
56246,KCapbp-ap2
56247,T4b
56248,T5a
56249,Tm25
56250,CB3098
56251,DNg10
56252,CB3098
56253,LLPC3
56254,T4b
56255,LC12
56256,Sm02
56257,BM_InOm
56258,TmY9q__perp
56259,Y3
56260,CB1575
56261,Li11
56262,Tm5a
56263,ORN_DL4
56264,T5a
56265,T5b
56266,LHAV4a4
56267,CB2566
56268,Mi9
56269,Tlp1
56270,mALC6
56271,SLP289
56272,LHAV4a4
56273,CB2064
56274,BM_InOm
56275,LAL022
56276,LC12
56277,CB2273
56278,Sm14
56279,T5a
56280,m_NSC_DILP
56281,KCg-m
56282,T3
56283,TmY10
56284,Tm5b
56285,LC15
56286,CB1575
56287,CB2338
56288,LC12
56289,LHAV4a4
56290,SLP289
56291,Tm3
56292,T4d
56293,MLt6
56294,ORN_VA1d
56295,Tm2
56296,L2
56297,Dm3v
56298,R1-6
56299,C2
56300,Dm3q
56301,R1-6
56302,PFNm
56303,R1-6
56304,R1-6
56305,Tm20
56306,Dm3q
56307,ER3d
56308,L3
56309,L5
56310,MLt6
56311,TmY4
56312,ORN_VA1d
56313,R1-6
56314,Mi15
56315,CB3678
56316,Sm02
56317,Mi1
56318,L1
56319,L3
56320,R1-6
56321,Pm01
56322,Dm3p
56323,Mi13
56324,Pm08
56325,SIP076
56326,T3
56327,KCg-d
56328,Lai
56329,ORN_DM6
56330,KCab
56331,IB033
56332,CB1997
56333,CB1171
56334,SAD021_c
56335,hDeltaJ
56336,Tm5e
56337,T5a
56338,TmY5a
56339,LC12
56340,KCapbp-ap1
56341,PS094a
56342,T4b
56343,CB1574
56344,CB1574
56345,JO-EDM
56346,Tm4
56347,Tm4
56348,JO-EDM
56349,KCg-m
56350,KCg-d
56351,Tm4
56352,Sm32
56353,KCg-m
56354,CB1253
56355,LC10a
56356,CB2842
56357,CB2064
56358,ORN_DL4
56359,LC14b
56360,JO-EDP
56361,T5a
56362,SMP143
56363,L3
56364,DNp17
56365,Y3
56366,MeMe_e13
56367,T5a
56368,PLP175
56369,Pm01
56370,ORN_DL4
56371,WED023
56372,SMP495a
56373,Tm25
56374,Li03
56375,Tm2
56376,Tm21
56377,CB0706
56378,CB2715
56379,CB2975
56380,KCab
56381,SIP076
56382,PS172
56383,LHPV4a2
56384,LC14b
56385,PFNm
56386,VES041
56387,mALC6
56388,TmY3
56389,KCg-d
56390,SMP550
56391,T5c
56392,TPMN
56393,T5d
56394,T5d
56395,WED044
56396,Li11
56397,T5b
56398,Y3
56399,hDeltaJ
56400,CB2064
56401,R1-6
56402,LC18
56403,KCg-m
56404,L2
56405,Dm3p
56406,Mi1
56407,Mi1
56408,Lai
56409,Tm3
56410,Dm3v
56411,Tm9
56412,R1-6
56413,Tm5e
56414,TmY9q
56415,CB2741
56416,Dm3q
56417,CB1997
56418,C3
56419,ER2
56420,Dm3p
56421,Sm02
56422,L4
56423,Dm8b
56424,R1-6
56425,L1
56426,L5
56427,Dm3q
56428,R1-6
56429,Mi13
56430,Pm08
56431,Tm20
56432,TmY4
56433,KCapbp-m
56434,R1-6
56435,C2
56436,Tm5c
56437,T1
56438,Tm9
56439,Dm8b
56440,Tm32
56441,PFNa
56442,TmY4
56443,Mi1
56444,Sm02
56445,Mi15
56446,R1-6
56447,R8
56448,Sm09
56449,Mi4
56450,T1
56451,Tm20
56452,Dm3q
56453,C3
56454,Sm05
56455,Tm2
56456,Tm21
56457,LC15
56458,T4d
56459,R1-6
56460,Mi4
56461,T4c
56462,T4c
56463,Mi2
56464,Lai
56465,TPMN
56466,KCab
56467,T4c
56468,LC10a
56469,CB1418
56470,LHPV5b1
56471,Tm3
56472,IB066
56473,WED044
56474,LC10c
56475,SLP289
56476,CB2118
56477,hDeltaJ
56478,SIP076
56479,Y3
56480,T5c
56481,TPMN
56482,hDeltaJ
56483,KCapbp-ap1
56484,Mi4
56485,Tm25
56486,LPLC2
56487,LPLC4
56488,T4b
56489,PEG
56490,BM_InOm
56491,CB0951
56492,BM_InOm
56493,BM_InOm
56494,CB3576
56495,KCg-m
56496,CL259
56497,ORN_DL4
56498,SLP289
56499,KCg-m
56500,Tm4
56501,T5c
56502,CB2118
56503,ORN_DM6
56504,DNge033
56505,T4b
56506,VES041
56507,LC12
56508,Pm10
56509,CB3576
56510,PEG
56511,ORN_DM6
56512,Tm4
56513,Tm7
56514,LHPV4a11
56515,LC10b
56516,LPLC4
56517,T2
56518,KCapbp-ap2
56519,Li03
56520,SLP456
56521,CB0937
56522,ORN_DL4
56523,PVLP014
56524,KCab
56525,Tm35
56526,T4b
56527,T2
56528,T5b
56529,TmY3
56530,LC12
56531,CB2064
56532,CB3279
56533,LLPC2
56534,AVLP149
56535,PEG
56536,LC10b
56537,ORN_DL4
56538,T5c
56539,LC18
56540,SAD040
56541,CB3145
56542,ORN_DL4
56543,DNg07
56544,ORN_DL4
56545,Dm3v
56546,KCg-m
56547,Dm3p
56548,T5d
56549,T5b
56550,LHPV4a11
56551,Tm1
56552,Tm20
56553,Li11
56554,T4a
56555,LLPC3
56556,CB1574
56557,SMP456
56558,Tm5f
56559,PEG
56560,Tm5a
56561,WED161
56562,Sm14
56563,Li10
56564,SA_VTV_DProN_1
56565,CB2064
56566,JO-EDM
56567,CB3358
56568,CB2197
56569,SMP177
56570,R1-6
56571,CB2197
56572,CB0986
56573,Mi4
56574,Dm8b
56575,CB0539
56576,Tm20
56577,ORN_VL2p
56578,CB2085
56579,CB0420
56580,CB0669
56581,KCapbp-ap2
56582,CB1844
56583,LHPV4a10
56584,Tm5b
56585,Tm7
56586,Dm3p
56587,MeTu3b
56588,ER3a
56589,MeTu2a
56590,Mi2
56591,PFNa
56592,Mi9
56593,Tm1
56594,L4
56595,Mi2
56596,Tm21
56597,Tm27
56598,Tm21
56599,MeTu3b
56600,Tm9
56601,R1-6
56602,Mi2
56603,R1-6
56604,Mi1
56605,R1-6
56606,Mi9
56607,Mi1
56608,L4
56609,R1-6
56610,Tm5c
56611,Mi10
56612,PLP051
56613,Tm1
56614,Tm32
56615,CB2835
56616,T4d
56617,T4d
56618,T4d
56619,T2a
56620,T2a
56621,T4d
56622,T2a
56623,T2a
56624,T2a
56625,T2a
56626,T2a
56627,T2a
56628,T2a
56629,T2a
56630,T2a
56631,T2a
56632,T2a
56633,T2a
56634,TmY5a
56635,T2a
56636,T2a
56637,T2a
56638,T2a
56639,T2a
56640,TmY5a
56641,T2a
56642,T2a
56643,T2a
56644,T2a
56645,T2a
56646,untyped
56647,untyped
56648,untyped
56649,untyped
56650,untyped
56651,untyped
56652,untyped
56653,untyped
56654,untyped
56655,untyped
56656,AVLP116
56657,untyped
56658,untyped
56659,AVLP282
56660,cL12
56661,AN_multi_98
56662,ATL022
56663,DC4_adPN
56664,AN_multi_98
56665,AVLP541b
56666,lLN2P_b
56667,untyped
56668,AOTUv3B_P06
56669,AVLP451c
56670,AVLP370a
56671,AVLP187
56672,AVLP402
56673,aMe8
56674,T2a
56675,AVLP535
56676,T2a
56677,CL326
56678,CRE049
56679,CB0303
56680,T2a
56681,CB0183
56682,CB2430
56683,CB1016
56684,CB2591
56685,DNge001
56686,SMP258
56687,SMP550
56688,Y3
56689,CB1856
56690,LC18
56691,Mi15
56692,T4b
56693,T4b
56694,CB2842
56695,ORN_DM6
56696,T5a
56697,SMP476
56698,Tm4
56699,LAL022
56700,MZ_lvPN
56701,R8
56702,TRN_VP1m
56703,Dm10
56704,LLPC3
56705,Sm14
56706,Tm5f
56707,MTe01b
56708,T4b
56709,ORN_VL2p
56710,PS172
56711,T4b
56712,SAD040
56713,pSP9
56714,WEDPN2A
56715,T5a
56716,AN_GNG_VES_4
56717,T5a
56718,CB1574
56719,SMP588
56720,CB2715
56721,CB3739
56722,T2
56723,LT70
56724,LTe04
56725,L2
56726,Tm27
56727,R1-6
56728,MeTu2a
56729,Tm2
56730,T4c
56731,Tm20
56732,Dm15
56733,ORN_DM6
56734,Mi14
56735,TmY9q__perp
56736,ER3a
56737,Sm05
56738,SLP289
56739,PFNm
56740,R7
56741,Tm20
56742,T4c
56743,L4
56744,L3
56745,L2
56746,CB0986
56747,Mi4
56748,Tm7
56749,Mi14
56750,Tm20
56751,Mi13
56752,Dm8b
56753,Tm7
56754,Tm4
56755,T1
56756,L4
56757,C3
56758,Tm20
56759,Sm02
56760,Tm1
56761,Mi1
56762,Tm5e
56763,ER3a
56764,R1-6
56765,Tm9
56766,TmY4
56767,L4
56768,MeTu2a
56769,R1-6
56770,vDeltaA
56771,L5
56772,TmY4
56773,Sm06
56774,Tm5b
56775,C3
56776,Lai
56777,TPMN
56778,SIP076
56779,CB1574
56780,LHAV4a4
56781,T5b
56782,SMP476
56783,SMP143
56784,LPC2
56785,JO-EDM
56786,Tm9
56787,CB2273
56788,CB1823
56789,LTe01
56790,T4b
56791,LC18
56792,KCapbp-m
56793,T5b
56794,Tm5f
56795,LC14b
56796,KCg-m
56797,PS094a
56798,T5c
56799,ORN_VL2p
56800,CB1574
56801,Tm25
56802,L1-3
56803,PVLP111
56804,Li10
56805,KCg-m
56806,CB2273
56807,LC18
56808,PLP121
56809,hDeltaJ
56810,Tm5f
56811,Mi1
56812,T3
56813,KCapbp-ap2
56814,T5c
56815,LHAV4a4
56816,DNg38
56817,Li10
56818,LHAV4a4
56819,TPMN
56820,T4b
56821,SLP288c
56822,Tm5f
56823,Sm11
56824,CB2337
56825,Tm25
56826,CB1171
56827,ORN_DL4
56828,Mi13
56829,LC18
56830,ORN_DL4
56831,PS241b
56832,SLP012
56833,LTe01
56834,T4a
56835,Tm3
56836,ORN_VL2p
56837,PEG
56838,ORN_VC2
56839,SIP076
56840,LHAV4a4
56841,PLP121
56842,T5b
56843,KCg-m
56844,T5b
56845,CB1029
56846,Sm11
56847,KCg-m
56848,T2
56849,R1-6
56850,Mi2
56851,KCg-m
56852,LHPV4a10
56853,Y3
56854,KCg-m
56855,Y3
56856,LT70
56857,L4
56858,R7
56859,Dm8b
56860,L1-3
56861,PFNa
56862,Dm2
56863,Tm20
56864,T4a
56865,Li06
56866,L5
56867,R1-6
56868,R7
56869,Tm3
56870,R1-6
56871,Sm02
56872,Tm2
56873,L3
56874,Dm2
56875,Tm20
56876,ER3a
56877,L3
56878,Dm3v
56879,R1-6
56880,Tm5e
56881,Tm9
56882,LCe01b
56883,Dm8b
56884,Mi4
56885,R8
56886,PFNm
56887,R7
56888,Tm20
56889,R1-6
56890,Dm3p
56891,LCe01b
56892,TmY3
56893,TmY9q__perp
56894,R1-6
56895,JO-EDM
56896,Pm01
56897,Dm3q
56898,R1-6
56899,PFNa
56900,Tm2
56901,Sm05
56902,Tm5b
56903,T5b
56904,L5
56905,Lai
56906,L3
56907,Mi13
56908,Dm3v
56909,L3
56910,Tm3
56911,Mi1
56912,R1-6
56913,ER3a
56914,Sm01
56915,ORN_VA1d
56916,TmY9q
56917,Tm1
56918,Pm01
56919,Dm15
56920,Sm01
56921,R1-6
56922,Dm8b
56923,Lai
56924,R7
56925,R1-6
56926,L1-3
56927,Sm05
56928,ER3a
56929,Mi1
56930,Mi9
56931,T1
56932,Mi4
56933,Tm1
56934,Dm3q
56935,PFNm
56936,T1
56937,R7
56938,R1-6
56939,Mi1
56940,Mi1
56941,Dm3v
56942,L4
56943,Pm01
56944,L5
56945,Tm21
56946,T1
56947,T4c
56948,R1-6
56949,CB0202
56950,Mi9
56951,Tm2
56952,R1-6
56953,L5
56954,R1-6
56955,R1-6
56956,Pm08
56957,MeTu2a
56958,ER3a
56959,L2
56960,Mi1
56961,Tm21
56962,Dm2
56963,Tm20
56964,T4c
56965,R1-6
56966,L4
56967,Tm20
56968,Dm3q
56969,R1-6
56970,R7
56971,TmY4
56972,Tm21
56973,T4c
56974,Mi9
56975,LC10b
56976,CB0527
56977,Mi15
56978,ER3a
56979,L5
56980,LPi05
56981,R1-6
56982,R1-6
56983,PFNm
56984,R1-6
56985,Dm8b
56986,ER3d
56987,Mi1
56988,Tm2
56989,R1-6
56990,MeTu1
56991,LPLC4
56992,Mi2
56993,PFNm
56994,Mi15
56995,Dm3q
56996,CB0937
56997,Tm5c
56998,T4c
56999,L5
57000,T1
57001,ER3a
57002,ER3a
57003,L5
57004,Tm5e
57005,L5
57006,Tm1
57007,Tm2
57008,Tm5b
57009,Tm7
57010,ER3a
57011,R8
57012,R1-6
57013,Mi2
57014,R1-6
57015,Tm20
57016,Mi2
57017,Dm3p
57018,Tm7
57019,R1-6
57020,Dm3p
57021,L1-3
57022,CB3382
57023,WED023
57024,LC40
57025,LHAV4a4
57026,T5c
57027,LC40
57028,T2
57029,CB3382
57030,CB3024
57031,CB0877
57032,T4b
57033,SMP588
57034,LC40
57035,BM_InOm
57036,TmY5a
57037,Tm25
57038,BM_InOm
57039,T5a
57040,hDeltaJ
57041,Tm25
57042,KCg-m
57043,T4a
57044,PS241b
57045,T4b
57046,KCg-d
57047,JO-F
57048,T3
57049,KCapbp-ap2
57050,CB1786
57051,T2
57052,LLPC1
57053,T5a
57054,TPMN
57055,Tm35
57056,LB3
57057,LC10c
57058,MTe01b
57059,KCab
57060,Li06
57061,DNge015
57062,TmY3
57063,CB3358
57064,Tm5f
57065,PEG
57066,CB1619
57067,SAD036
57068,mALC6
57069,ORN_DL4
57070,KCg-m
57071,T5c
57072,LPLC2
57073,T5d
57074,L5
57075,CB0669
57076,TmY5a
57077,ORN_VC2
57078,LHAV4a4
57079,LC15
57080,CB3112
57081,T5c
57082,ORN_DL4
57083,T5c
57084,Dm3v
57085,Dm3p
57086,Li03
57087,T4a
57088,TmY3
57089,LNd_CRY+_ITP+
57090,ORN_VA1d
57091,KCapbp-ap1
57092,LC15
57093,Li03
57094,T4d
57095,SMP375
57096,SLP288c
57097,Tm5f
57098,T4a
57099,KCab
57100,SMP143
57101,T1
57102,Mi4
57103,PFNm
57104,CB1823
57105,Mi4
57106,Mi4
57107,Tm9
57108,Tm9
57109,Dm11
57110,T1
57111,Tm9
57112,R1-6
57113,Dm3p
57114,L2
57115,L4
57116,Dm11
57117,KCg-m
57118,L5
57119,Tm33
57120,R1-6
57121,L5
57122,R1-6
57123,Mi1
57124,C3
57125,Tm3
57126,CL270a
57127,Tm7
57128,R1-6
57129,Tm7
57130,TmY4
57131,Tm3
57132,Tm1
57133,L5
57134,L5
57135,PFNa
57136,ER3a
57137,Dm3p
57138,Mi10
57139,TmY4
57140,Li10
57141,ER3a
57142,TmY4
57143,Mi2
57144,R1-6
57145,Dm16
57146,ER3a
57147,ER3a
57148,Pm03
57149,Dm3p
57150,Tm1
57151,C3
57152,MLt6
57153,PFNm
57154,Tm7
57155,Sm11
57156,T4d
57157,Tm1
57158,R1-6
57159,ORN_VA1d
57160,L1-3
57161,T1
57162,Dm3p
57163,L1
57164,Mi1
57165,ORN_VL1
57166,Sm02
57167,Mi2
57168,T4b
57169,R1-6
57170,R1-6
57171,R7
57172,C3
57173,LC10a
57174,PFNm
57175,SLP289
57176,AN_GNG_99
57177,Tm5e
57178,Li03
57179,LC18
57180,VES040
57181,CB1619
57182,T5d
57183,IB066
57184,CB3739
57185,T4b
57186,T5c
57187,T4b
57188,Tm25
57189,Sm32
57190,SMP554
57191,LAL030b
57192,T4a
57193,TmY3
57194,ORN_VL2p
57195,SAD007
57196,CB1396
57197,CB0799
57198,TmY10
57199,TPMN
57200,T5a
57201,Li01
57202,T4a
57203,CB0351
57204,LC18
57205,SMP588
57206,CB0706
57207,KCab
57208,PS171
57209,LTe01
57210,T5c
57211,KCg-m
57212,JO-EDM
57213,DNg01_a
57214,ATL024
57215,CB1844
57216,PS093
57217,LPLC1
57218,LC12
57219,PS171
57220,TmY31
57221,JO-EDM
57222,MeMe_e06
57223,SMP389b
57224,Tm4
57225,Tlp1
57226,T4a
57227,DNp41
57228,T5d
57229,T4a
57230,Li10
57231,JO-FVA
57232,LPC2
57233,TmY3
57234,LC12
57235,BM_InOm
57236,DM5_lPN
57237,T5c
57238,ER3d
57239,LAL143
57240,Y3
57241,ocellar_retinula_cell
57242,Y3
57243,CB0527
57244,Tm35
57245,DM5_lPN
57246,DM5_lPN
57247,T5b
57248,BM_InOm
57249,Tm25
57250,ORN_DM6
57251,T5c
57252,LC12
57253,Li10
57254,Y3
57255,KCg-m
57256,LLPC1
57257,SLP288c
57258,Sm11
57259,CL038
57260,DM5_lPN
57261,KCg-m
57262,Tm35
57263,ER4d
57264,T5b
57265,T4a
57266,LC18
57267,Dm2
57268,Tm8b
57269,T1
57270,L1
57271,Mi1
57272,L1
57273,Tm20
57274,Sm05
57275,Tm16
57276,C3
57277,Tm16
57278,Tm37
57279,Mi2
57280,Mi13
57281,Tm2
57282,R1-6
57283,L1-3
57284,Dm15
57285,Tm20
57286,T4c
57287,R1-6
57288,R1-6
57289,LHAV4a4
57290,T4c
57291,Tm21
57292,Mi15
57293,ER3a
57294,ORN_VA1d
57295,Sm01
57296,C3
57297,Dm3v
57298,R1-6
57299,L4
57300,L3
57301,Tm1
57302,CB3083
57303,R1-6
57304,Tm1
57305,L4
57306,L2
57307,Mi4
57308,R7
57309,Mi9
57310,T1
57311,Mi15
57312,Tm4
57313,LC14b
57314,TmY5a
57315,CB3573
57316,CB0351
57317,WED002d
57318,T5d
57319,DM5_lPN
57320,T5d
57321,CL100
57322,CB2975
57323,PS170
57324,PFNa
57325,ORN_DM6
57326,CB3093
57327,ORN_DM6
57328,CB1061
57329,CB1688
57330,T2
57331,JO-EDM
57332,SLP288b
57333,DM4_vPN
57334,T4b
57335,AN_AVLP_41
57336,VES024
57337,SIP076
57338,Li10
57339,TPMN
57340,JO-EDM
57341,hDeltaJ
57342,CB0931
57343,Sm11
57344,CB1040
57345,ORN_DL4
57346,KCg-d
57347,LC10b
57348,LPC2
57349,T5d
57350,T5b
57351,DNge152
57352,T3
57353,CB0158
57354,Sm11
57355,PVLP101a
57356,TmY31
57357,SMP258
57358,CB2103
57359,JO-EDM
57360,T5a
57361,KCg-d
57362,T3
57363,Tm8a
57364,ocellar_retinula_cell
57365,DM4_vPN
57366,LHAV4a4
57367,CB0124
57368,T3
57369,CB3083
57370,T5b
57371,LHAV4a4
57372,CB1619
57373,T5a
57374,LC10d
57375,Tm4
57376,LC10a
57377,TmY3
57378,T5c
57379,KCg-m
57380,Sm32
57381,CB3225
57382,R1-6
57383,Li10
57384,Tm4
57385,LT70
57386,AN_multi_34
57387,LMt2
57388,T2
57389,CB2690
57390,T4a
57391,Tm21
57392,CL038
57393,Tm1
57394,L1-3
57395,T4c
57396,Tm5b
57397,Mi1
57398,Mi13
57399,L3
57400,L2
57401,C3
57402,PFNm
57403,ORN_VA1d
57404,R8
57405,Dm3v
57406,Tm21
57407,L5
57408,Tm21
57409,T4d
57410,Tm2
57411,R1-6
57412,Mi1
57413,ER3a
57414,Tm21
57415,L1-3
57416,R1-6
57417,ORN_DL4
57418,PFNa
57419,L1
57420,R1-6
57421,Dm3q
57422,Tm1
57423,Tm16
57424,R7
57425,Mi4
57426,Sm02
57427,R1-6
57428,Dm8b
57429,R1-6
57430,L4
57431,hDeltaJ
57432,PFNa
57433,T4c
57434,Tm2
57435,Dm15
57436,Pm05
57437,Tm21
57438,Mi4
57439,Mi1
57440,Tm36
57441,PFNa
57442,TmY4
57443,R1-6
57444,PFNm
57445,ER3a
57446,Mi15
57447,Mi13
57448,Tm20
57449,PFNa
57450,R1-6
57451,Mi4
57452,Lai
57453,Mi2
57454,Tm20
57455,Dm8b
57456,T4c
57457,R1-6
57458,Dm3v
57459,Dm8b
57460,Dm8b
57461,Tm20
57462,C3
57463,T4d
57464,KCg-d
57465,Tm5e
57466,Mi4
57467,L2
57468,L5
57469,C3
57470,Lai
57471,Tm20
57472,Dm8b
57473,Tm2
57474,TmY9q__perp
57475,L5
57476,L5
57477,Mi4
57478,Mi10
57479,Tm2
57480,ER3a
57481,T4d
57482,Pm08
57483,Tm9
57484,L3
57485,Tm32
57486,Pm03
57487,LCe01b
57488,Sm02
57489,Tm33
57490,Sm10
57491,Tm5c
57492,L1-3
57493,Tm3
57494,vDeltaA
57495,Tm35
57496,Pm02
57497,ER3a
57498,Mi4
57499,L1-3
57500,L2
57501,Mi14
57502,Dm2
57503,T4d
57504,Mi1
57505,C3
57506,Tm27
57507,Dm3v
57508,vDeltaA
57509,R1-6
57510,TmY9q__perp
57511,R1-6
57512,Tm9
57513,R8
57514,Mi9
57515,T4c
57516,R1-6
57517,Mi1
57518,Tm27
57519,C2
57520,R1-6
57521,Tm5d
57522,Mi9
57523,Tm3
57524,C3
57525,R1-6
57526,R1-6
57527,T1
57528,ORN_VA1d
57529,Tm2
57530,C3
57531,Tm20
57532,Dm3q
57533,KCab
57534,TmY9q
57535,Dm3p
57536,Tm1
57537,Mi4
57538,TmY16
57539,Mi2
57540,Pm01
57541,R1-6
57542,Mi9
57543,R1-6
57544,L3
57545,T4d
57546,L2
57547,Mi4
57548,T1
57549,Lai
57550,C3
57551,C2
57552,JO-EDM
57553,R7
57554,C2
57555,C2
57556,Tm9
57557,R1-6
57558,Sm02
57559,TmY9q
57560,MeTu2a
57561,Dm2
57562,Mi4
57563,Tm7
57564,MeTu2a
57565,Tm5c
57566,FC1A
57567,Tm20
57568,T1
57569,Mi13
57570,R1-6
57571,R7
57572,Tm5c
57573,TmY4
57574,KCg-d
57575,Dm8b
57576,Tm7
57577,Mi2
57578,Dm3q
57579,LCe01b
57580,R7
57581,Tm27
57582,T1
57583,Dm2
57584,Tm9
57585,Lai
57586,ORN_VL1
57587,C2
57588,Tm21
57589,Tm27
57590,TmY4
57591,R1-6
57592,MeTu2a
57593,T1
57594,CB0346
57595,KCab
57596,Mi1
57597,R8
57598,Mi13
57599,vDeltaA
57600,Tm36
57601,LPC2
57602,Dm8b
57603,R1-6
57604,R1-6
57605,Tm20
